imdbId,Image width,Image height,Bits/pixel,Pixel format,Compression,Format version,MIME type,Endianness
1821426,,,,,,,,
1825842,,,,,,,,
1270114,,,,,,,,
111686,,,,,,,,
23470,,,,,,,,
66849,,,,,,,,
112744,,,,,,,,
60445,,,,,,,,
871512,,,,,,,,
221115,,,,,,,,
462392,,,,,,,,
3489470,,,,,,,,
1173907,,,,,,,,
3698408,,,,,,,,
